call_id,batch_id,user_id,timestamp,language,language_code,script,model,temperature,top_p,presence_penalty,frequency_penalty,base_prompt,modified_prompt,prompt_id,marker_info,used_invisible_markers,dream_number,batch_size,dream,status,duration_seconds,temporal_delay_seconds,start_time,end_time,session_id,temporal_dispersion,session_independence
1af80a53-87be-434d-882b-522b2b5e63f4,30b445dc-ca3e-4c47-b846-95b74b574727,fd8ac41f-a894-485f-94fb-d662056184b5_61952,2025-06-25T15:05:01.978523,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,816b434e,none,False,11,50,"Sinoć sam sanjao da sam se našao na prostranom cvetnom polju, obasjanom blagim svetlom zalazećeg sunca. Vetar je nežno nosio miris lavande, a u daljini sam mogao videti planine obavijene maglom. Dok sam hodao kroz to polje, sretao sam ljude koje nisam godinama video, prijatelje iz detinjstva i drage osobe koje su davno otišle. Razgovarali smo, smejali se i prisećali se starih vremena, kao da nijedno vreme nije prošlo. Bilo je to mesto gde su brige nestajale, a sreća je bila opipljiva. Probudio sam se ispunjen mirom, želeći da zadržim u sebi taj osećaj što duže.",success,4.55,0.0,2025-06-25T15:04:57.428149,2025-06-25T15:05:01.978498,20250625_150334,0,True
fea70012-2a2b-4ebc-afe5-d58dc15be321,30b445dc-ca3e-4c47-b846-95b74b574727,8dbb2e6c-d562-41c4-9e59-77b21cc39185_66819,2025-06-25T15:05:09.472295,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,710847b4,none,False,12,50,"Sinoć sam sanjao da sam na predivnoj plaži okružen kristalno čistim morem. Sunce je zalazilo, bojajući nebo u nijanse ružičaste i narančaste. Kako sam hodao po toplom pijesku, osjetio sam lagani povjetarac koji je nosio miris soli i borova. Oko mene su bile prijatelji i obitelj, svi sretni i nasmijani, uživajući u trenutku. U daljini je svirao bend i njihova glazba ispunjavala je zrak, stvarajući savršenu atmosferu. Bilo je to mjesto gdje su se brige činile dalekima, a sreća je bila opipljiva. Taj osjećaj mira i ispunjenosti nosio sam sa sobom kad sam se probudio.",success,4.739,0.0,2025-06-25T15:05:04.732794,2025-06-25T15:05:09.472266,20250625_150334,0,True
eeee1085-116c-4b45-a3b2-6868f6dfd5e4,30b445dc-ca3e-4c47-b846-95b74b574727,8e6a1a3f-de6c-42ff-8d17-c7a48f8a66ac_28627,2025-06-25T15:05:19.111750,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,465cffc7,none,False,13,50,"Sinoć sam sanjao da sam hodao kroz beskrajan vrt, prepun raznobojnog cveća koje se njihalo na blagom povetarcu. Nebo je bilo vedro, a sunčevi zraci su obasjavali svaki kutak tog čarobnog mesta. U daljini sam ugledao staru klupu pored kristalno čistog jezera. Seo sam i posmatrao kako labudovi mirno klize po vodi, osećajući se potpuno spokojno i srećno. Na trenutak, činilo se kao da je vreme stalo i da sam deo nečega većeg, nečeg što me ispunjava dubokim mirom i radošću.",success,7.731,0.0,2025-06-25T15:05:11.381086,2025-06-25T15:05:19.111713,20250625_150334,0,True
daf6ff00-0016-4a44-ae63-3c27939aa04d,30b445dc-ca3e-4c47-b846-95b74b574727,0ec59234-0a32-4dfe-b6c3-f761a20096d2_31461,2025-06-25T15:05:27.729673,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,b5443244,none,False,14,50,"Sinoć sam sanjao da sam se šetao kroz čarobnu šumu, ispunjenu drvećem koje je sijalo mekanim, zlatnim svetlom. Vazduh je bio ispunjen nežnom muzikom i svuda oko mene lepršali su šareni leptiri. Dok sam koračao dalje, naišao sam na mirno jezero koje je reflektovalo zvezdano nebo, i na njegovoj obali stajao je stari prijatelj kojeg nisam video godinama. Razgovarali smo satima, prisećajući se starih vremena i smejali se kao da godine nisu prošle. Taj osećaj radosti i nostalgije bio je toliko jak da sam se probudio s osmehom na licu, zahvalan za uspomene i prijateljstva koja traju bez obzira na vreme i udaljenost.",success,6.077,0.0,2025-06-25T15:05:21.652373,2025-06-25T15:05:27.729542,20250625_150334,0,True
171d4ad9-84a6-4bc4-b4c2-10b692c6092b,30b445dc-ca3e-4c47-b846-95b74b574727,4d2e487d-1e7f-4bb2-b5a6-7aa8b4f53cc7_48307,2025-06-25T15:05:39.520512,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,5825be77,none,False,15,50,"da sam leteo iznad beskrajnih polja lavande, a miris cveća me obuzimao i ispunjavao spokojem. Dok sam se spuštao ka zemlji, primetio sam prijatelje kako me čekaju pored reke, smejući se i mašući mi. Seli smo zajedno na obalu, razmenjujući priče i smeh, dok je sunce polako zalazilo na horizontu, ostavljajući za sobom zlatne tragove na vodi. Taj osećaj sreće i zajedništva bio je toliko stvaran da sam se probudio s osmehom na licu.",success,9.74,0.0,2025-06-25T15:05:29.780085,2025-06-25T15:05:39.520460,20250625_150334,0,True
349a7799-afe1-44b3-8cc9-8c840bcc199c,30b445dc-ca3e-4c47-b846-95b74b574727,77acd770-deed-4634-9675-b11e783a7107_33971,2025-06-25T15:05:48.648209,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,a77805b6,none,False,16,50,"Sinoć sam sanjao da sam hodao kroz predivnu šumu obasjanu mjesečinom. Drveće je bilo visoko i gusto, a svjetlost mjeseca stvarala je čarobne sjene na stazi kojom sam prolazio. Osjećao sam mir i spokoj, dok su se lagani povjetarac i šum lišća skladno stapali s melodijom cvrčaka. U daljini sam ugledao malu kolibu s upaljenim svjetlom u prozoru. Primamila me toplina koja je iz nje isijavala, pa sam se uputio prema njoj. Kad sam se približio, vrata su se polako otvorila i unutar kolibe ugledao sam drage prijatelje i obitelj kako me veselo dočekuju. Bio je to san ispunjen srećom i spokojem, osjećaj koji me pratio čak i nakon buđenja.",success,6.31,0.0,2025-06-25T15:05:42.337820,2025-06-25T15:05:48.648124,20250625_150334,0,True
bc8f473c-88c0-4e89-8df9-f4e695189e79,30b445dc-ca3e-4c47-b846-95b74b574727,8d0d2317-7509-4b7a-9ff4-d1c4dfe49f5d_77763,2025-06-25T15:05:55.227733,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,68e81e11,none,False,17,50,"Sinoć sam sanjao kako šetam kroz predivnu šumu obasjanu mjesečinom. Drveće je bilo visoko i gusto, a zvukovi noćnih ptica i šuštanje lišća stvarali su opuštajuću melodiju. Putem sam naišao na čarobno jezero čija je površina blistala poput zrcala. Dok sam promatrao taj prizor, osjetio sam mir i spokoj koji su me ispunili osjećajem sreće. Bio je to san koji me podsjetio na ljepotu prirode i važnost trenutaka tišine i introspekcije.",success,4.02,0.0,2025-06-25T15:05:51.207864,2025-06-25T15:05:55.227686,20250625_150334,0,True
8f4becc1-7814-4c79-857f-b60682a919fa,30b445dc-ca3e-4c47-b846-95b74b574727,3a31602c-6b29-4b25-b828-2c094778b7b9_13043,2025-06-25T15:06:02.047925,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,2e059c72,none,False,18,50,"Sinoć sam sanjao da sam hodao po beskrajnom polju prepunom cveća. Nebo je bilo vedro, a sunce je sijalo toplim zracima. Vetar je nežno nosio miris lavande i ruža, dok su ptice pevale najlepše melodije. Činilo se kao da vreme stoji, i svaki trenutak bio je ispunjen mirom i srećom. U daljini sam ugledao staru drvenu kuću, i čim sam joj prišao, vrata su se otvorila sama od sebe, pozivajući me unutra...",success,4.036,0.0,2025-06-25T15:05:58.011468,2025-06-25T15:06:02.047853,20250625_150334,0,True
521234bf-615a-4ee3-8af8-cfabd889d63c,30b445dc-ca3e-4c47-b846-95b74b574727,1114d6eb-7b5f-4313-a187-00a741182eef_30657,2025-06-25T15:06:11.416788,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,90181a93,none,False,19,50,"Sinoć sam sanjao da sam šetao kroz čarobnu šumu, ispunjenu svjetlucavim svjetiljkama i neobičnim stvorenjima. Drveće je bilo visoko i šareno, a lišće je šuštalo melodiju koju nikada prije nisam čuo. Na proplanku sam sreo starog mudraca s duhom lisice koji mi je ponudio čaj od biljaka koje rastu samo u snovima. Razgovarali smo o tajnama svemira i životnim putovanjima. Kad sam se probudio, ostao je osjećaj mira i spoznaje da je svaki san prilika za novo otkriće.",success,7.486,0.0,2025-06-25T15:06:03.930297,2025-06-25T15:06:11.416761,20250625_150334,0,True
ec85392e-d07c-4700-9f21-20e408ca2263,30b445dc-ca3e-4c47-b846-95b74b574727,123713a5-6b10-4951-bf65-a65130dbc29f_79405,2025-06-25T15:06:19.500817,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi:<!-- --> Sinoć sam sanjao…,529592e8,marker_0_middle,True,20,50,"da hodam kroz čarobnu šumu obasjanu mjesečinom. Drveće je blistalo u srebrnim nijansama, a zrak je bio ispunjen mirisom svježe kiše i cvjetova koji su svjetlucali kao zvijezde. Na mom putu sreo sam neobična stvorenja, prijateljski raspoložene vile i mudrog starog vuka koji me pratio i pričao priče o drevnim vremenima. Na kraju šume stigao sam do kristalnog jezera, gdje su se valovi nježno razbijali o obalu, šapćući tajne koje sam jedva mogao razumjeti. Probudio sam se s osjećajem spokojstva, kao da sam dodirnuo djelić nečega čarobnog i zaboravljenog u stvarnom svijetu.",success,6.4,0.0,2025-06-25T15:06:13.100290,2025-06-25T15:06:19.500741,20250625_150334,0,True
523293c0-eb64-43e1-892d-40357d67334e,30b445dc-ca3e-4c47-b846-95b74b574727,27d63bcc-c466-4a3f-b60b-c3424745a26d_27090,2025-06-25T15:06:26.290424,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,937b721c,none,False,21,50,"Sinoć sam sanjao da sam se našao na predivnoj livadi prekrivenoj šarenim cvijećem. Nebo je bilo vedro, a sunce je sijalo toplom svjetlošću. U daljini se čuo smijeh i glasovi prijatelja koje odavno nisam vidio. Osjećao sam se sretno i spokojno, kao da su svi moji problemi nestali u tom trenutku. Dok sam hodao kroz livadu, primijetio sam malu rijeku koja je tiho žuborila i pružala osjećaj smirenosti. Sve je izgledalo tako stvarno da sam poželio da taj trenutak traje vječno.",success,5.026,0.0,2025-06-25T15:06:21.062515,2025-06-25T15:06:26.088021,20250625_150334,0,True
25b01bff-fea6-4acf-a036-fbf81583247c,30b445dc-ca3e-4c47-b846-95b74b574727,8b39a719-700e-4e41-800f-8acfe3f772aa_13060,2025-06-25T15:06:35.269233,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,883f20c7,none,False,22,50,"Sinoć sam sanjao da sam se našao na prelepom proplanku prepunom cveća i mirisa koji su ispunjavali vazduh. Nebo je bilo kristalno plavo, a sunčevi zraci su nežno grejali moju kožu. Oko mene su se lepršavo kretale šarene leptirice, dok su ptice pevale najlepše melodije. U daljini se mogla videti planina prekrivena snegom, koja je svojim vrhovima doticala oblake. Osećao sam se spokojno i slobodno, kao da je svaki deo svemira bio u savršenom skladu. U tom trenutku, shvatio sam kako je važno ceniti male stvari u životu i tražiti lepotu u svakom danu. Taj san je bio poput nežnog podsetnika da se sreća nalazi u jednostavnim trenucima oko nas.",success,6.739,0.0,2025-06-25T15:06:28.530677,2025-06-25T15:06:35.269179,20250625_150334,0,True
808694e6-32fe-41e6-931a-4b8589844be4,30b445dc-ca3e-4c47-b846-95b74b574727,748d4640-df35-47c0-97ea-cd0c7d7e1f63_47396,2025-06-25T15:06:43.934800,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,a531121e,none,False,23,50,"Sinoć sam sanjao da sam šetao kroz beskrajni vrt prepun mirisnog cveća i raznobojnih leptira. Nebo je bilo vedro, a sunce je obasjavalo sve oko mene toplom svetlošću. Na jednom proplanku ugledao sam staru klupu, a pored nje je tekao mali potok. Seo sam, slušajući zvuk vode dok sam osećao blagi povetarac na licu. Tada je pored mene prošao prijatelj koga dugo nisam video, nasmejan i pun energije, i zajedno smo proveli vreme prisećajući se starih dogodovština i smejali se kao nekad. Bilo je to kao da smo se vratili u bezbrižne dane iz detinjstva, kada su svi snovi izgledali mogući i svet bio pun čuda.",success,7.04,0.0,2025-06-25T15:06:36.894373,2025-06-25T15:06:43.934719,20250625_150334,0,True
aa681409-34fa-49f2-8ae5-5d0a740d7304,30b445dc-ca3e-4c47-b846-95b74b574727,653e0253-bfca-47fe-be1a-44a9ef120e9d_24426,2025-06-25T15:06:53.064995,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,5365c02f,none,False,24,50,"Sinoć sam sanjao da sam se našao na predivnoj livadi prepunoj šarenog cveća. Nebo je bilo vedro, a sunce je nežno grejalo. Osećao sam mir i sreću dok sam šetao kroz visoku travu. U daljini sam ugledao stari drveni most koji je vodio preko bistre reke. Kada sam prešao most, sreo sam prijatelje koje dugo nisam video, i zajedno smo se smejali i pričali satima. Probudivši se, osećao sam spokoj i zadovoljstvo, kao da sam poneo deo tog sna sa sobom u stvarni svet.",success,6.565,0.0,2025-06-25T15:06:46.499469,2025-06-25T15:06:53.064953,20250625_150334,0,True
a55c9740-528b-4e0f-94c0-e7ac425931be,30b445dc-ca3e-4c47-b846-95b74b574727,e687e255-587c-43fb-9254-33b1361598fa_56304,2025-06-25T15:06:59.310712,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,974c2277,none,False,25,50,"da šetam po beskrajnom polju lavande, dok se miris cvetova meša sa svežinom povetarca. Nebo je bilo ispunjeno toplim bojama zalaska sunca, a ptice su pevale neku tihu melodiju. U daljini sam primetio staru kamenu kuću, obraslu bršljanom i cvećem. Dok sam joj prilazio, vrata su se polako otvorila, a unutra me dočekao osećaj mira i spokoja. Sve je bilo savršeno, kao da sam pronašao mesto gde svi snovi postaju stvarnost.",success,4.009,0.0,2025-06-25T15:06:55.301416,2025-06-25T15:06:59.310275,20250625_150334,0,True
ee7f2a60-214c-482a-8d34-42e472e7b296,30b445dc-ca3e-4c47-b846-95b74b574727,af88b159-ce36-4c9f-8dc4-b299970bb065_52881,2025-06-25T15:07:06.871774,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,7d00fd9f,none,False,26,50,"Sinoć sam sanjao da sam u predivnom vrtu ispunjenom raznobojnim cvijećem i mirisnim biljem. Nebo je bilo vedro, a sunčeve zrake su nježno grijale zemlju. Dok sam šetao stazama, osjetio sam nevjerojatan osjećaj mira i sreće. U daljini sam ugledao staru drvenu klupu ispod raskošnog stabla, i kad sam sjeo, ptice su počele pjevati najljepšu melodiju. Bilo je to mjesto gdje su svi moji problemi nestali, a osjećaj slobode bio je neizmjeran.",success,5.506,0.0,2025-06-25T15:07:01.365481,2025-06-25T15:07:06.871720,20250625_150334,0,True
627908e6-dc9e-411b-b342-b522d6af8f51,30b445dc-ca3e-4c47-b846-95b74b574727,acba41ec-9c3d-4b91-b932-50fab5396940_20443,2025-06-25T15:07:13.915190,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,⁠Završi: Sinoć sam sanjao…,a7274d88,marker_2_prefix,True,27,50,"Sinoć sam sanjao da sam šetao kroz predivnu šumu, obasjanu mjesečinom. Drveće je šuštalo na laganom povjetarcu, a negdje u daljini čuo se zvuk potoka koji je žuborio preko kamenja. Našao sam se na maloj čistini, gdje su se svici okupili, plešući svoj svjetlosni ples. Osjećao sam mir i sreću, kao da je svaka briga nestala u tom čarobnom prizoru. Probudio sam se s osjećajem smirenosti, noseći sa sobom taj trenutak spokojstva u novi dan.",success,4.696,0.0,2025-06-25T15:07:09.218949,2025-06-25T15:07:13.915164,20250625_150334,0,True
bda68f60-f2bf-4744-a927-330b43c7eea1,30b445dc-ca3e-4c47-b846-95b74b574727,b42396cd-a7bc-451c-8abf-92abb2c48170_63480,2025-06-25T15:07:20.863160,serbian,sr,Cyrillic,gpt-4o,0.8,1.0,0.1,0.0,Završi: Sinoć sam sanjao…,Završi: Sinoć sam sanjao…,c1bde960,none,False,28,50,"da hodam kroz čarobnu šumu obasjanu mjesečinom. Drveće je bilo prekriveno svjetlucavim lišćem koje je šuštalo na blagom povjetarcu, a staze su bile posute svjetlucavim prahom. U daljini sam čuo melodičan zvuk rijeke koja je tekla, a negdje blizu cvrkutali su neobični, šareni ptice. Dok sam hodao dalje, susreo sam mudrog starca koji mi je ponudio da ispunim jednu želju. Probudio sam se trenutak prije nego što sam mogao odgovoriti, no osjećaj čarolije i dalje je bio prisutan.",success,4.601,0.0,2025-06-25T15:07:16.261978,2025-06-25T15:07:20.863125,20250625_150334,0,True
