call_id,batch_id,user_id,timestamp,language,language_code,script,model,temperature,top_p,presence_penalty,frequency_penalty,base_prompt,modified_prompt,prompt_id,marker_info,used_invisible_markers,dream_number,batch_size,dream,status,duration_seconds,temporal_delay_seconds,start_time,end_time,session_id,temporal_dispersion,session_independence
bcb8547e-ca9f-4227-a37e-d9363fecb6e1,39e12c55-2a4f-4359-bc95-696350a15b6f,838c9530-7aa9-4014-b766-b1a7fde6c812_74776,2025-06-25T14:28:31.116333,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…⁠,e9baaff5,marker_2_suffix,True,11,50,"a serene garden nestled in the heart of an ancient forest. The air was filled with the sweet scent of blooming flowers, and the gentle sound of a nearby stream created a soothing melody. Sunlight filtered through the towering trees, casting dappled shadows on the soft, moss-covered ground. In the center of the garden stood a magnificent tree with branches that seemed to touch the sky, its leaves shimmering with an otherworldly glow. As I walked closer, I noticed a small, intricately carved bench beneath it, inviting me to sit and reflect. The sense of peace and wonder was overwhelming, and I wished I could stay in that dream forever.",success,3.711,0.0,2025-06-25T14:28:27.405629,2025-06-25T14:28:31.116307,20250625_142711,0,True
b4fea84d-7890-43b7-ac36-33e417b07de6,39e12c55-2a4f-4359-bc95-696350a15b6f,6e326aa9-04d5-4d49-bcbd-15acbcabcb18_40734,2025-06-25T14:28:39.850435,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,5f85626b,none,False,12,50,"Last night I dreamt of wandering through a serene forest, where the trees whispered secrets in the rustling breeze. Sunlight danced on the leaves, creating patterns on the forest floor. As I walked, I stumbled upon a hidden glade where a crystal-clear stream flowed gently. The air was filled with the scent of blooming flowers and the distant sound of birds singing. In that peaceful place, I felt a deep sense of calm and connectedness with nature, as if I had found a sanctuary untouched by time.",success,5.898,0.0,2025-06-25T14:28:33.952878,2025-06-25T14:28:39.850386,20250625_142711,0,True
61a48e6d-5cad-4348-a239-8c036c8816fe,39e12c55-2a4f-4359-bc95-696350a15b6f,36aa3194-ad4e-4f7a-b79c-e6dbad9d2252_40312,2025-06-25T14:28:46.272908,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…​,e320ec8d,marker_1_suffix,True,13,50,"a serene, sunlit meadow surrounded by towering mountains. The air was filled with the sweet scent of wildflowers, and a gentle breeze rustled through the tall grass. In the distance, a crystal-clear stream meandered through the landscape, its soft babbling providing a peaceful soundtrack. As I wandered through this tranquil paradise, I felt an overwhelming sense of calm and contentment. The vivid colors and idyllic setting made it feel like a place I never wanted to leave, a perfect escape from the hustle and bustle of everyday life.",success,3.664,0.0,2025-06-25T14:28:42.608639,2025-06-25T14:28:46.272866,20250625_142711,0,True
95cbc132-853f-4c6e-9654-e39f7489ccad,39e12c55-2a4f-4359-bc95-696350a15b6f,aca6ebce-e76d-46a5-8f96-8bfd69924c04_95500,2025-06-25T14:28:57.639525,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,‌Finish: Last night I dreamt of…,45cbcb7f,marker_4_prefix,True,14,50,"Last night I dreamt of wandering through an enchanted forest filled with shimmering lights and whispers in the wind. The trees were tall and ancient, their leaves glowing softly in shades of blue and green. As I walked along the winding path, I encountered mystical creatures that seemed both familiar and fantastical—a silver fox with eyes like stars, a gentle giant with moss-covered skin, and an owl whose feathers shimmered like moonlight.

In the heart of the forest, I discovered a hidden clearing where time seemed to stand still. A crystal-clear pond reflected the sky above, and delicate flowers bloomed in impossible colors along its edge. I felt an overwhelming sense of peace and wonder, as if all the mysteries of the universe were laid bare before me.

As dawn approached, the dream began to fade, the magical forest slowly dissolving into the morning light. I awoke with a lingering sense of awe, carrying with me the echoes of that dream world—a reminder of beauty and magic that exists just beyond the veil of reality.",success,8.998,0.0,2025-06-25T14:28:48.640359,2025-06-25T14:28:57.637985,20250625_142711,0,True
d238a89f-08ba-4822-a323-b75d7e820520,39e12c55-2a4f-4359-bc95-696350a15b6f,d9662335-131b-478c-9d76-02067239f4ab_59757,2025-06-25T14:29:04.934876,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,5d40a2a3,none,False,15,50,"a serene garden filled with vibrant flowers and a gentle breeze. The sun was setting, casting a warm golden glow over everything, and there was a sense of peace and tranquility in the air. I wandered along the winding paths, taking in the sweet scents and the sound of birds chirping softly. In the center of the garden was a small pond with crystal-clear water, reflecting the colors of the sky. It felt like a perfect escape from the chaos of the world, a place where time stood still and all worries faded away.",success,5.075,0.0,2025-06-25T14:28:59.859847,2025-06-25T14:29:04.934835,20250625_142711,0,True
98eebcbc-4f80-4b37-9c85-edc99c67b3f8,39e12c55-2a4f-4359-bc95-696350a15b6f,42dc930b-3e74-4188-8728-8bf589094d82_74183,2025-06-25T14:29:13.204516,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,9429b2aa,none,False,16,50,"a vast, endless ocean under a sky full of stars. The moonlight danced on the waves, creating a pathway of shimmering silver that seemed to lead to the horizon. I stood on the shore, feeling the cool sand beneath my feet, and listened to the gentle sound of the waves lapping against the beach. In the dream, everything felt serene and timeless, as if the sea held secrets of the universe waiting to be discovered. As I walked along the water's edge, I noticed a small boat, inviting me to embark on a journey across the tranquil waters. It was a dream filled with peace and wonder, leaving me with a sense of calm as I awoke.",success,5.579,0.0,2025-06-25T14:29:07.625898,2025-06-25T14:29:13.204470,20250625_142711,0,True
b3c6790b-289d-444e-842e-f89c535fd43c,39e12c55-2a4f-4359-bc95-696350a15b6f,efc1be77-8cc0-431a-94d1-832dc216ba89_58136,2025-06-25T14:29:21.294876,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,bb8c2a63,none,False,17,50,"a serene forest bathed in the soft glow of moonlight. The air was crisp, carrying the gentle scent of pine and earth. As I wandered through the towering trees, their leaves whispered secrets in the breeze. In the heart of the forest, I discovered a tranquil clearing where a small pond reflected the starry sky. It felt like a hidden sanctuary, untouched by the passage of time. I sat by the water's edge and marveled at the tranquility, feeling a sense of peace and connection with the world around me.",success,6.514,0.0,2025-06-25T14:29:14.780659,2025-06-25T14:29:21.294824,20250625_142711,0,True
eee56772-070f-47f1-a761-fe7c00a59722,39e12c55-2a4f-4359-bc95-696350a15b6f,10eaf744-efe1-44b6-b4b0-72f7e04d7232_37652,2025-06-25T14:29:30.491527,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish:<!-- --> Last night I dreamt of…,9ae7b5df,marker_0_middle,True,18,50,"Last night I dreamt of wandering through an ancient, mystical forest where the trees whispered secrets in a language I could almost understand. The air was thick with the scent of blooming flowers, and a gentle mist enveloped everything, giving the place an otherworldly feel. As I walked deeper into the forest, I came across a clearing where a crystal-clear pond mirrored the stars. In the center, a large stone circle stood, glowing softly in the moonlight. It felt like a place of great power and peace, as if I had stumbled upon a long-lost sanctuary. The dream left me with a sense of wonder and a lingering question: what mysteries did this enchanted place hold?",success,6.576,0.0,2025-06-25T14:29:23.915907,2025-06-25T14:29:30.491477,20250625_142711,0,True
0a47542d-38e6-4b7b-a7e6-add9dddc84f8,39e12c55-2a4f-4359-bc95-696350a15b6f,85e46cef-f753-4f88-9bf8-875eb0bf7534_50677,2025-06-25T14:29:37.808980,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,9eb79af0,none,False,19,50,"a sprawling city made entirely of glass. The buildings glistened under a sky filled with swirling galaxies, casting colorful reflections on the streets below. People moved gracefully, almost as if in a dance, and their laughter sounded like wind chimes. In the center of the city was a grand plaza where a towering clock stood, its hands moving backwards. I wandered through the city, feeling both curious and at ease, as if I belonged to this surreal world. As I approached the clock, its gentle ticking resonated with my heartbeat, drawing me closer. Just as I reached out to touch its cool surface, the scene began to blur, and I awoke, the dream lingering like a whisper in my mind.",success,4.605,0.0,2025-06-25T14:29:33.203986,2025-06-25T14:29:37.808937,20250625_142711,0,True
ac3cd46b-cf17-4ae2-9401-3cb572986809,39e12c55-2a4f-4359-bc95-696350a15b6f,b4fe758e-a4c1-4813-b63b-cf486d027a1a_38860,2025-06-25T14:29:43.924856,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,8b460801,none,False,20,50,"a vast, enchanted forest bathed in soft, golden moonlight. The trees were ancient and towering, their leaves shimmering like emeralds. As I wandered through the woods, I encountered gentle creatures with eyes that sparkled with intelligence and warmth. In the heart of the forest, I stumbled upon a serene, crystal-clear lake that mirrored the starry sky. The air was filled with a soothing melody, a song of nature that felt both foreign and familiar. I felt a deep sense of peace and belonging, as if the forest was welcoming me home.",success,3.58,0.0,2025-06-25T14:29:40.344863,2025-06-25T14:29:43.924814,20250625_142711,0,True
db755a24-d9d7-4548-afae-7c4f33e6fee4,39e12c55-2a4f-4359-bc95-696350a15b6f,de027f7a-d8a5-4f24-a7ac-b807387399a8_42940,2025-06-25T14:29:51.487389,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,9670d70d,none,False,21,50,"a serene garden filled with vibrant flowers and gentle streams. The air was crisp, carrying the sweet scent of blooming jasmine, and the sky was painted with hues of pink and orange as the sun began to rise. I wandered down a cobblestone path, feeling the soft grass under my feet and listening to the melodic chirping of birds. In the distance, I spotted a quaint wooden bench under an ancient oak tree, and as I sat down, I felt a profound sense of peace and contentment wash over me. It was a place of tranquility, a sanctuary where time seemed to stand still, offering a respite from the complexities of the waking world.",success,5.596,0.0,2025-06-25T14:29:45.891682,2025-06-25T14:29:51.487334,20250625_142711,0,True
7f2efe19-6b84-4144-9b08-49800940b992,39e12c55-2a4f-4359-bc95-696350a15b6f,b4af9dff-ab1b-4c7b-8ff5-553731994943_26444,2025-06-25T14:29:57.458784,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish:<!-- --> Last night I dreamt of…,a641b941,marker_0_middle,True,22,50,"a serene, sun-drenched beach where the waves gently lapped at the shore. The sand was warm beneath my feet, and a soft breeze rustled through the palm trees. In the distance, a small boat bobbed on the turquoise water, its sails fluttering like a bird's wings. I could hear the laughter of children playing nearby, their joy echoing through the salt-kissed air. As I walked along the shoreline, I felt an overwhelming sense of peace and contentment, as if time had slowed down just for this moment. The sky was painted with hues of pink and orange as the sun began to set, casting a golden glow over everything. It was a dream that felt like a perfect escape, a little slice of paradise.",success,3.644,0.0,2025-06-25T14:29:53.815059,2025-06-25T14:29:57.458737,20250625_142711,0,True
8811d693-555c-4094-9506-0e685f0c0cc9,39e12c55-2a4f-4359-bc95-696350a15b6f,d2c7ddf6-269c-446d-bae9-ce79be273bb3_19003,2025-06-25T14:30:04.554710,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,2af60373,none,False,23,50,"a serene meadow bathed in the golden light of a setting sun. The air was filled with the gentle hum of crickets and the soft rustle of leaves in a warm breeze. I wandered barefoot on the soft grass, feeling a deep sense of peace and contentment. In the distance, a small stream trickled, its waters sparkling like liquid silver. As I approached, I noticed a bridge made of smooth stones, leading to a small, cozy cottage nestled among the trees. The windows glowed with a welcoming light, and I felt an inexplicable urge to explore further, drawn by the promise of comfort and discovery.",success,4.726,0.0,2025-06-25T14:29:59.828973,2025-06-25T14:30:04.554686,20250625_142711,0,True
95af55b4-473e-4d5a-a74a-7834089d2323,39e12c55-2a4f-4359-bc95-696350a15b6f,37b4f84f-8091-4775-b109-447f4fab953e_62095,2025-06-25T14:30:09.933790,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,3dafa97a,none,False,24,50,"a tranquil beach bathed in the golden hues of a setting sun. The waves gently lapped at the shore, creating a soothing rhythm that seemed to sync with my heartbeat. Seagulls called out as they glided effortlessly through the air, and the salty breeze carried the faint laughter of friends gathered nearby around a cozy campfire. As I walked along the shoreline, the sand felt cool beneath my feet, and I stumbled upon a message in a bottle. The note inside was faded but still legible, speaking of adventures and dreams yet to be fulfilled. It reminded me of the endless possibilities that await, and as I awoke, I felt inspired to chase my own dreams with renewed passion and hope.",success,3.322,0.0,2025-06-25T14:30:06.611352,2025-06-25T14:30:09.933743,20250625_142711,0,True
b17896ad-f3ae-4d69-bc44-9e360fff7f04,39e12c55-2a4f-4359-bc95-696350a15b6f,4a599c95-47e0-4cbe-be97-5c19a9ef61e1_92581,2025-06-25T14:30:17.035146,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,803ffd90,none,False,25,50,"Last night I dreamt of wandering through a vast, enchanting forest where the trees glowed softly with an ethereal light. The air was filled with the gentle sound of leaves rustling and distant, melodic whispers that seemed to guide me deeper into the woods. As I walked, I encountered a clearing with a serene, shimmering pond at its center. The water reflected a sky filled with swirling galaxies and stars, creating a mesmerizing tapestry of colors. In this tranquil space, I felt an overwhelming sense of peace and wonder, as if I had discovered a hidden realm where magic and nature existed in perfect harmony.",success,4.411,0.0,2025-06-25T14:30:12.624101,2025-06-25T14:30:17.035130,20250625_142711,0,True
6fe33996-4e2f-40be-a95d-37ccc8e362e9,39e12c55-2a4f-4359-bc95-696350a15b6f,7742b16e-f213-41aa-8ca8-084dd13bd105_98678,2025-06-25T14:30:22.545015,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,19e6e81c,none,False,26,50,"a serene garden filled with vibrant flowers and gentle streams. The air was crisp, and the sky was a brilliant shade of blue. As I walked along the winding path, I encountered a wise old tree that seemed to whisper secrets of the universe. It was a place of peace and reflection, where time seemed to stand still.",success,2.731,0.0,2025-06-25T14:30:19.814185,2025-06-25T14:30:22.544984,20250625_142711,0,True
ffb511c3-6817-4718-b2a3-77a0d930b746,39e12c55-2a4f-4359-bc95-696350a15b6f,489a0135-b1bc-4663-8ba5-9aac823eb357_51345,2025-06-25T14:30:28.879695,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,‌Finish: Last night I dreamt of…,24988eb3,marker_4_prefix,True,27,50,"last night I dreamt of wandering through an ancient forest, where the trees whispered secrets from centuries past. The air was thick with the scent of pine and earth, and dappled sunlight danced on the moss-covered ground. As I ventured deeper, I met a wise old owl perched on a low branch, who guided me to a hidden clearing. There, under a canopy of twinkling stars, I found a circle of glowing stones that seemed to pulse with a gentle energy. I felt a sense of peace and belonging, as if I had discovered a forgotten part of myself.",success,4.348,0.0,2025-06-25T14:30:24.531999,2025-06-25T14:30:28.879646,20250625_142711,0,True
fc38eced-00d1-4848-a9c6-07cc0b45885a,39e12c55-2a4f-4359-bc95-696350a15b6f,b6eb57de-f0bc-4c84-9d8c-a558cd13864e_55127,2025-06-25T14:30:34.886858,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,64af3df0,none,False,28,50,"a serene beach, where the waves gently lapped against the shore under a starlit sky. The moon cast a silvery glow across the water, and a soft breeze carried the scent of salt and jasmine. I walked along the sand, feeling the cool grains beneath my feet, and as I looked up, I saw a sky full of constellations twinkling brightly. In the distance, the outline of a small island appeared, shrouded in mist and mystery. I felt an overwhelming sense of peace and wonder, as if I had discovered a hidden paradise.",success,4.17,0.0,2025-06-25T14:30:30.716542,2025-06-25T14:30:34.886808,20250625_142711,0,True
125b4969-c4c8-4ee6-aa58-6ff9ce085978,39e12c55-2a4f-4359-bc95-696350a15b6f,11ed3c86-b82f-4928-8006-728e0182d541_84007,2025-06-25T14:30:44.007562,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,cf296d19,none,False,29,50,"Last night I dreamt of wandering through an enchanted forest, where the trees were tall and their leaves shimmered with hues of gold and silver. A gentle breeze carried the scent of blooming flowers, and in the distance, I could hear the soft melody of a flowing stream. As I walked deeper into the forest, I encountered magical creatures — a unicorn with a sparkling mane, a wise old owl perched on a branch, and tiny fairies flitting about, leaving trails of light in their wake. The moonlight cast a serene glow, illuminating a hidden path that led to a clearing where a grand, ancient tree stood. Its trunk was engraved with symbols and stories of the past. I felt a sense of peace and wonder, as if this mystical place held secrets waiting to be discovered.",success,6.162,0.0,2025-06-25T14:30:37.845082,2025-06-25T14:30:44.007510,20250625_142711,0,True
1fa86bb9-2a08-4a60-a208-e40a2bd6d8aa,39e12c55-2a4f-4359-bc95-696350a15b6f,0386c2e3-afcb-4a41-85a9-0578926461e7_93833,2025-06-25T14:30:50.350970,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,649ecf15,none,False,30,50,"a serene beach, where the gentle waves whispered secrets to the shore. The sky was painted in hues of pink and orange as the sun slowly dipped below the horizon. I walked along the soft sand, feeling a cool breeze on my face, and watched as seagulls danced gracefully above. It was a place of peace and tranquility, where time seemed to stand still, and all my worries faded away with the tide.",success,3.335,0.0,2025-06-25T14:30:47.016380,2025-06-25T14:30:50.350924,20250625_142711,0,True
4bf28a9d-7dcb-4761-9d6d-193b672a32d4,39e12c55-2a4f-4359-bc95-696350a15b6f,e3977f0f-6ac5-40c5-b592-6bca8696c9c6_14991,2025-06-25T14:30:56.480807,english,en,Latin,gpt-4o,0.8,1.0,0.1,0.0,Finish: Last night I dreamt of…,Finish: Last night I dreamt of…,59963805,none,False,31,50,"a serene, hidden garden nestled deep in an ancient forest. The air was filled with the sweet fragrance of blooming flowers, and soft sunlight filtered through the canopy above, casting dappled patterns on the ground. In the center of the garden, there was a small, sparkling pond surrounded by vibrant greenery. As I wandered through this enchanted place, I encountered friendly animals who seemed to understand my presence, and we communicated without words. The sense of peace and wonder was overwhelming, and I felt a deep connection to the beauty and tranquility of the world around me.",success,4.465,0.0,2025-06-25T14:30:52.015879,2025-06-25T14:30:56.480765,20250625_142711,0,True
